MEDIA_TY,TITLE_NM,PLACE_NM,PLACE_TY,ADDR,LC_LA,LC_LO,ADDR_area
drama,레버리지:사기조작단,국립교통재활병원,playground,경기도 양평군 양평읍 중앙로 260,37.4897334,127.518454,경기
drama,레버리지:사기조작단,파머스테이블,restaurant,경기도 파주시 탄현면 헤이리마을길 59-77,37.7902235,126.695397,경기
drama,레버리지:사기조작단,라비돌리조트,stay,경기도 화성시 정남면 세자로 286,37.19037,126.9834,경기
drama,레버리지:사기조작단,엘빈에비뉴라운지,restaurant,서울특별시 강남구 강남대로92길 13,37.4990249,127.02849,서울
drama,레버리지:사기조작단,강서한강공원,playground,서울특별시 강서구 양천로27길 279-23,37.588209,126.81606,서울
drama,레버리지:사기조작단,동호대교,playground,서울특별시 성동구 옥수동,37.535804,127.02145,서울
drama,레버리지:사기조작단,삼청각,playground,서울특별시 성북구 대사관로 3,37.597208,126.98403,서울
drama,레버리지:사기조작단,켄싱턴호텔 여의도,stay,서울특별시 영등포구 국회대로76길 16,37.530291,126.92187,서울
drama,레버리지:사기조작단,운산,restaurant,서울특별시 영등포구 여의공원로 101,37.529282,126.92486,서울
drama,레버리지:사기조작단,마포대교,playground,서울특별시 영등포구 여의도동 84-5,37.533709,126.9367,서울
drama,레버리지:사기조작단,디마떼오 대학로점,restaurant,서울특별시 종로구 동숭길 29,37.579995,127.00392,서울
drama,레버리지:사기조작단,JCC크리에이티브센터,playground,서울특별시 종로구 창경궁로35길 45,37.5877669,127.002266,서울
drama,레버리지:사기조작단,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,인천
drama,레버리지:사기조작단,신포로27번길,playground,인천광역시 중구 신포로27번길,37.472872,126.62232,인천
drama,레버리지:사기조작단,인천아트플랫폼,playground,인천광역시 중구 제물량로218번길 3,37.472906,126.62001,인천
drama,레버리지:사기조작단,제주신화월드,playground,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,33.302652,126.31653,제주
artist,레인보우,청평 리버랜드,playground,경기도 가평군 설악면 유명로 2320,37.70817,127.449169,경기
artist,레인보우,보영만두 북문본점,restaurant,경기도 수원시 장안구 팔달로 271,37.289556,127.040887,경기
artist,레인보우,구둔역 폐역,station,경기도 양평군 지평면 구둔역길 3,37.437333,127.688739,경기
artist,레인보우,허브빌리지,playground,경기도 연천군 왕징면 북삼리 222,38.088324,127.00527,경기
artist,레인보우,에버랜드,playground,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,경기
artist,레인보우,인디어라운드,cafe,경기도 이천시 이섭대천로941번길 49-44,37.252599,127.438882,경기
artist,레인보우,춘식당,restaurant,서울특별시 강남구 도산대로23길 17,37.520127,127.025924,서울
artist,레인보우,브라이드앤유,store,서울특별시 강남구 선릉로158길 9 1층,37.525779,127.046712,서울
artist,레인보우,경기떡집 롯데백화점본점,restaurant,서울특별시 중구 남대문로 81 롯데백화점 지하1층,37.564853,126.981899,서울
artist,레인보우,풍차맛집 (레인보우),restaurant,제주특별자치도 서귀포시 칠십리로 203,33.246926,126.574242,제주
artist,로꼬,알로하서프,playground,강원도 강릉시 옥계면 헌화로 221-4,37.635477,129.044679,강원
artist,로꼬,아난티 펜트하우스 서울,playground,경기도 가평군 설악면 유명로 1007-90,37.624977,127.480373,경기
artist,로꼬,오페라 디바스,restaurant,경기도 고양시 덕양구 행주산성로 141,37.59965,126.81624,경기
artist,로꼬,경도미야꼬우동,restaurant,대구광역시 중구 명덕로 315,35.85543,128.604871,대구
artist,로꼬,피제리아라르도,restaurant,부산광역시 해운대구 좌동순환로433번길 38-37,35.161788,129.178559,부산
artist,로꼬,벽돌해피푸드 압구정점,restaurant,서울특별시 강남구 도산대로51길 36,37.525452,127.038186,서울
artist,로꼬,더페이머스버거 홍대점,restaurant,서울특별시 마포구 잔다리로3안길 24,37.516959,127.020845,서울
artist,로꼬,오클리먼33바버샵 잠실점,playground,서울특별시 송파구 석촌호수로 230,37.507334,127.10228,서울
artist,로꼬,신안 증도,playground,전라남도 신안군 증도면,35.013957,126.146501,전라
artist,로꼬,성읍랜드,playground,제주특별자치도 서귀포시 표선면 번영로 2650,33.398525,126.787606,제주
artist,로꼬,김녕해수욕장,playground,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,33.557718,126.75956,제주
artist,로꼬,보말이야기,restaurant,제주특별자치도 제주시 한림읍 비양도길 27 1층,33.406273,126.229246,제주
artist,로꼬,재게재게옵서 cafe,cafe,제주특별자치도 제주시 한림읍 비양도길 32-3,33.405246,126.228268,제주
artist,로꼬,캠퍼트리 호텔앤리조트,playground,제주특별자치도 제주시 해안마을서 4길 100,33.452811,126.450702,제주
drama,로망스,서울대공원,playground,경기도 과천시 대공원광장로 102,37.427542,127.01701,경기
drama,로망스,여좌천,playground,경상남도 창원시 진해구 여좌동 217,35.154337,128.65927,경상
drama,로망스,선릉로157길,playground,서울특별시 강남구 선릉로157길 25,37.526147,127.03769,서울
drama,로망스,방화대교,playground,서울특별시 강서구 방화동 방화대교,37.588281,126.82685,서울
drama,로망스,김포국제공항,playground,서울특별시 강서구 하늘길 112,37.558655,126.79228,서울
drama,로망스,서울마포경찰서,playground,서울특별시 마포구 마포대로 183,37.5507268,126.954238,서울
drama,로망스,와우산로,playground,서울특별시 마포구 서교동 406,37.552359,126.92372,서울
drama,로망스,올림픽공원,playground,서울특별시 송파구 올림픽로 424,37.5209657,127.116064,서울
drama,로망스,이촌로29길,playground,서울특별시 용산구 이촌로29길,37.525257,126.96103,서울
drama,로망스,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,인천
drama,"로맨스, 토킹",루프탑 카페하루,playground,서울특별시 서대문구 수색로 134-5,37.574824,126.905949,서울
drama,로맨스가 필요해,롤링힐스호텔,stay,경기도 화성시 남양읍 시청로 290,37.190171,126.83903,경기
drama,로맨스가 필요해,압구정로,playground,서울특별시 강남구 압구정로 436,37.526557,127.04465,서울
drama,로맨스가 필요해,월드컵대교,playground,서울특별시 마포구 마포나루길 316,37.55988,126.8871,서울
drama,로맨스가 필요해,CJ ENM,playground,서울특별시 마포구 상암산로 66,37.578581,126.89189,서울
drama,로맨스가 필요해,커피 스미스 홍대점,cafe,서울특별시 마포구 와우산로 82,37.551719,126.92362,서울
drama,로맨스가 필요해,서강8경,restaurant,서울특별시 마포구 토정로 128 8층,37.544923,126.92535,서울
drama,로맨스가 필요해,월드컵공원,playground,서울특별시 마포구 하늘공원로 86,37.5708905,126.878429,서울
